cell,x,y,term,id
1,-96.98931186771561,32.621961440553314,library,1
1,-96.98931186771561,32.621961440553314,community center,2
1,-96.98931186771561,32.621961440553314,city hall,3
1,-96.98931186771561,32.621961440553314,place of worship,4
1,-96.98931186771561,32.621961440553314,park,5
1,-96.98931186771561,32.621961440553314,fountain,6
1,-96.98931186771561,32.621961440553314,square,7
1,-96.98931186771561,32.621961440553314,garden,8
1,-96.98931186771561,32.621961440553314,bookstore,9
1,-96.98931186771561,32.621961440553314,cafe,10
2,-96.96696768100993,32.62213890352662,library,11
2,-96.96696768100993,32.62213890352662,community center,12
2,-96.96696768100993,32.62213890352662,city hall,13
2,-96.96696768100993,32.62213890352662,place of worship,14
2,-96.96696768100993,32.62213890352662,park,15
2,-96.96696768100993,32.62213890352662,fountain,16
2,-96.96696768100993,32.62213890352662,square,17
2,-96.96696768100993,32.62213890352662,garden,18
2,-96.96696768100993,32.62213890352662,bookstore,19
2,-96.96696768100993,32.62213890352662,cafe,20
3,-96.94462338686002,32.622312312661,library,21
3,-96.94462338686002,32.622312312661,community center,22
3,-96.94462338686002,32.622312312661,city hall,23
3,-96.94462338686002,32.622312312661,place of worship,24
3,-96.94462338686002,32.622312312661,park,25
3,-96.94462338686002,32.622312312661,fountain,26
3,-96.94462338686002,32.622312312661,square,27
3,-96.94462338686002,32.622312312661,garden,28
3,-96.94462338686002,32.622312312661,bookstore,29
3,-96.94462338686002,32.622312312661,cafe,30
4,-96.76586546351545,32.62355364487381,library,31
4,-96.76586546351545,32.62355364487381,community center,32
4,-96.76586546351545,32.62355364487381,city hall,33
4,-96.76586546351545,32.62355364487381,place of worship,34
4,-96.76586546351545,32.62355364487381,park,35
4,-96.76586546351545,32.62355364487381,fountain,36
4,-96.76586546351545,32.62355364487381,square,37
4,-96.76586546351545,32.62355364487381,garden,38
4,-96.76586546351545,32.62355364487381,bookstore,39
4,-96.76586546351545,32.62355364487381,cafe,40
5,-96.74352031406292,32.62369056848246,library,41
5,-96.74352031406292,32.62369056848246,community center,42
5,-96.74352031406292,32.62369056848246,city hall,43
5,-96.74352031406292,32.62369056848246,place of worship,44
5,-96.74352031406292,32.62369056848246,park,45
5,-96.74352031406292,32.62369056848246,fountain,46
5,-96.74352031406292,32.62369056848246,square,47
5,-96.74352031406292,32.62369056848246,garden,48
5,-96.74352031406292,32.62369056848246,bookstore,49
5,-96.74352031406292,32.62369056848246,cafe,50
6,-96.72117508198853,32.62382343804533,library,51
6,-96.72117508198853,32.62382343804533,community center,52
6,-96.72117508198853,32.62382343804533,city hall,53
6,-96.72117508198853,32.62382343804533,place of worship,54
6,-96.72117508198853,32.62382343804533,park,55
6,-96.72117508198853,32.62382343804533,fountain,56
6,-96.72117508198853,32.62382343804533,square,57
6,-96.72117508198853,32.62382343804533,garden,58
6,-96.72117508198853,32.62382343804533,bookstore,59
6,-96.72117508198853,32.62382343804533,cafe,60
7,-96.98954511271533,32.63915965055773,library,61
7,-96.98954511271533,32.63915965055773,community center,62
7,-96.98954511271533,32.63915965055773,city hall,63
7,-96.98954511271533,32.63915965055773,place of worship,64
7,-96.98954511271533,32.63915965055773,park,65
7,-96.98954511271533,32.63915965055773,fountain,66
7,-96.98954511271533,32.63915965055773,square,67
7,-96.98954511271533,32.63915965055773,garden,68
7,-96.98954511271533,32.63915965055773,bookstore,69
7,-96.98954511271533,32.63915965055773,cafe,70
8,-96.96719565877456,32.639337146991835,library,71
8,-96.96719565877456,32.639337146991835,community center,72
8,-96.96719565877456,32.639337146991835,city hall,73
8,-96.96719565877456,32.639337146991835,place of worship,74
8,-96.96719565877456,32.639337146991835,park,75
8,-96.96719565877456,32.639337146991835,fountain,76
8,-96.96719565877456,32.639337146991835,square,77
8,-96.96719565877456,32.639337146991835,garden,78
8,-96.96719565877456,32.639337146991835,bookstore,79
8,-96.96719565877456,32.639337146991835,cafe,80
9,-96.94484609731353,32.63951058882297,library,81
9,-96.94484609731353,32.63951058882297,community center,82
9,-96.94484609731353,32.63951058882297,city hall,83
