cell,x,y,term,id
1,-81.14998144130645,29.140569073373545,library,1
1,-81.14998144130645,29.140569073373545,community center,2
1,-81.14998144130645,29.140569073373545,city hall,3
1,-81.14998144130645,29.140569073373545,place of worship,4
1,-81.14998144130645,29.140569073373545,park,5
1,-81.14998144130645,29.140569073373545,fountain,6
1,-81.14998144130645,29.140569073373545,square,7
1,-81.14998144130645,29.140569073373545,garden,8
1,-81.14998144130645,29.140569073373545,bookstore,9
1,-81.14998144130645,29.140569073373545,cafe,10
2,-81.1289106149491,29.13785493439035,library,11
2,-81.1289106149491,29.13785493439035,community center,12
2,-81.1289106149491,29.13785493439035,city hall,13
2,-81.1289106149491,29.13785493439035,place of worship,14
2,-81.1289106149491,29.13785493439035,park,15
2,-81.1289106149491,29.13785493439035,fountain,16
2,-81.1289106149491,29.13785493439035,square,17
2,-81.1289106149491,29.13785493439035,garden,18
2,-81.1289106149491,29.13785493439035,bookstore,19
2,-81.1289106149491,29.13785493439035,cafe,20
3,-81.10784127090027,29.135136953752006,library,21
3,-81.10784127090027,29.135136953752006,community center,22
3,-81.10784127090027,29.135136953752006,city hall,23
3,-81.10784127090027,29.135136953752006,place of worship,24
3,-81.10784127090027,29.135136953752006,park,25
3,-81.10784127090027,29.135136953752006,fountain,26
3,-81.10784127090027,29.135136953752006,square,27
3,-81.10784127090027,29.135136953752006,garden,28
3,-81.10784127090027,29.135136953752006,bookstore,29
3,-81.10784127090027,29.135136953752006,cafe,30
4,-81.06570703743441,29.129689468681402,library,31
4,-81.06570703743441,29.129689468681402,community center,32
4,-81.06570703743441,29.129689468681402,city hall,33
4,-81.06570703743441,29.129689468681402,place of worship,34
4,-81.06570703743441,29.129689468681402,park,35
4,-81.06570703743441,29.129689468681402,fountain,36
4,-81.06570703743441,29.129689468681402,square,37
4,-81.06570703743441,29.129689468681402,garden,38
4,-81.06570703743441,29.129689468681402,bookstore,39
4,-81.06570703743441,29.129689468681402,cafe,40
5,-81.04464215186849,29.126959964835645,library,41
5,-81.04464215186849,29.126959964835645,community center,42
5,-81.04464215186849,29.126959964835645,city hall,43
5,-81.04464215186849,29.126959964835645,place of worship,44
5,-81.04464215186849,29.126959964835645,park,45
5,-81.04464215186849,29.126959964835645,fountain,46
5,-81.04464215186849,29.126959964835645,square,47
5,-81.04464215186849,29.126959964835645,garden,48
5,-81.04464215186849,29.126959964835645,bookstore,49
5,-81.04464215186849,29.126959964835645,cafe,50
6,-81.16772952071328,29.16045162962127,library,51
6,-81.16772952071328,29.16045162962127,community center,52
6,-81.16772952071328,29.16045162962127,city hall,53
6,-81.16772952071328,29.16045162962127,place of worship,54
6,-81.16772952071328,29.16045162962127,park,55
6,-81.16772952071328,29.16045162962127,fountain,56
6,-81.16772952071328,29.16045162962127,square,57
6,-81.16772952071328,29.16045162962127,garden,58
6,-81.16772952071328,29.16045162962127,bookstore,59
6,-81.16772952071328,29.16045162962127,cafe,60
7,-81.14665264293737,29.157740888209457,library,61
7,-81.14665264293737,29.157740888209457,community center,62
7,-81.14665264293737,29.157740888209457,city hall,63
7,-81.14665264293737,29.157740888209457,place of worship,64
7,-81.14665264293737,29.157740888209457,park,65
7,-81.14665264293737,29.157740888209457,fountain,66
7,-81.14665264293737,29.157740888209457,square,67
7,-81.14665264293737,29.157740888209457,garden,68
7,-81.14665264293737,29.157740888209457,bookstore,69
7,-81.14665264293737,29.157740888209457,cafe,70
8,-81.1255772465217,29.155026304282472,library,71
8,-81.1255772465217,29.155026304282472,community center,72
8,-81.1255772465217,29.155026304282472,city hall,73
8,-81.1255772465217,29.155026304282472,place of worship,74
8,-81.1255772465217,29.155026304282472,park,75
8,-81.1255772465217,29.155026304282472,fountain,76
8,-81.1255772465217,29.155026304282472,square,77
8,-81.1255772465217,29.155026304282472,garden,78
8,-81.1255772465217,29.155026304282472,bookstore,79
8,-81.1255772465217,29.155026304282472,cafe,80
9,-81.10450333339509,29.15230787813303,library,81
9,-81.10450333339509,29.15230787813303,community center,82
9,-81.10450333339509,29.15230787813303,city hall,83
9,-81.10450333339509,29.15230787813303,place of worship,84
9,-81.10450333339509,29.15230787813303,park,85
9,-81.10450333339509,29.15230787813303,fountain,86
9,-81.10450333339509,29.15230787813303,square,87
9,-81.10450333339509,29.15230787813303,garden,88
9,-81.10450333339509,29.15230787813303,bookstore,89
9,-81.10450333339509,29.15230787813303,cafe,90
10,-81.0834309054856,29.149585610054256,library,91
10,-81.0834309054856,29.149585610054256,community center,92
10,-81.0834309054856,29.149585610054256,city hall,93
10,-81.0834309054856,29.149585610054256,place of worship,94
10,-81.0834309054856,29.149585610054256,park,95
10,-81.0834309054856,29.149585610054256,fountain,96
10,-81.0834309054856,29.149585610054256,square,97
10,-81.0834309054856,29.149585610054256,garden,98
10,-81.0834309054856,29.149585610054256,bookstore,99
10,-81.0834309054856,29.149585610054256,cafe,100
11,-81.06235996472033,29.146859500339534,library,101
11,-81.06235996472033,29.146859500339534,community center,102
11,-81.06235996472033,29.146859500339534,city hall,103
11,-81.06235996472033,29.146859500339534,place of worship,104
11,-81.06235996472033,29.146859500339534,park,105
11,-81.06235996472033,29.146859500339534,fountain,106
11,-81.06235996472033,29.146859500339534,square,107
11,-81.06235996472033,29.146859500339534,garden,108
11,-81.06235996472033,29.146859500339534,bookstore,109
11,-81.06235996472033,29.146859500339534,cafe,110
12,-81.04129051302561,29.144129549282624,library,111
12,-81.04129051302561,29.144129549282624,community center,112
12,-81.04129051302561,29.144129549282624,city hall,113
12,-81.04129051302561,29.144129549282624,place of worship,114
12,-81.04129051302561,29.144129549282624,park,115
12,-81.04129051302561,29.144129549282624,fountain,116
12,-81.04129051302561,29.144129549282624,square,117
12,-81.04129051302561,29.144129549282624,garden,118
12,-81.04129051302561,29.144129549282624,bookstore,119
12,-81.04129051302561,29.144129549282624,cafe,120
13,-81.20657115472616,29.183033630389392,library,121
13,-81.20657115472616,29.183033630389392,community center,122
13,-81.20657115472616,29.183033630389392,city hall,123
13,-81.20657115472616,29.183033630389392,place of worship,124
13,-81.20657115472616,29.183033630389392,park,125
13,-81.20657115472616,29.183033630389392,fountain,126
13,-81.20657115472616,29.183033630389392,square,127
13,-81.20657115472616,29.183033630389392,garden,128
13,-81.20657115472616,29.183033630389392,bookstore,129
13,-81.20657115472616,29.183033630389392,cafe,130
14,-81.16440381394392,29.177622788512842,library,131
14,-81.16440381394392,29.177622788512842,community center,132
14,-81.16440381394392,29.177622788512842,city hall,133
14,-81.16440381394392,29.177622788512842,place of worship,134
14,-81.16440381394392,29.177622788512842,park,135
14,-81.16440381394392,29.177622788512842,fountain,136
14,-81.16440381394392,29.177622788512842,square,137
