place_id,name,lat,lng,type,term,categories,business_status,rating,user_ratings_total,permanently_closed
ChIJ7R2AEGgE5IkRtIsOXBp5UOc,Franklin Field Playground,42.2254817,-71.8343411,Park,park,park; point_of_interest; establishment,OPERATIONAL,4.3,24,NA
ChIJ7VJetD4G5IkR3Tqyd31qFTE,Flying Rhino Cafe,42.26840350000001,-71.7812632,Social Business,cafe,restaurant; food; point_of_interest; establishment,OPERATIONAL,4.2,980,NA
ChIJ7wiUl4wG5IkR8S_bI1_36Q0,Elm Park,42.2688109,-71.8157555,Park,park,park; point_of_interest; establishment,OPERATIONAL,4.6,1993,NA
ChIJ7XGIK3ME5IkRcA28jBrQ59k,Sisters Breakfast & Lunch,42.23637249999999,-71.8486678,Social Business,cafe,restaurant; food; point_of_interest; establishment,OPERATIONAL,4.5,296,NA
ChIJ8_G7P4YI5IkRt_5yhFC-n4Y,Panera Bread,42.27312,-71.753175,Social Business,cafe,cafe; bakery; meal_takeaway; restaurant; food; point_of_interest; store; establishment,OPERATIONAL,4,486,NA
ChIJ84DjoyAE5IkRRwAJDO419jg,iKrave Cafe,42.2520821,-71.82846909999999,Social Business,cafe,restaurant; food; point_of_interest; establishment,OPERATIONAL,4.6,197,NA
ChIJ8ThO6QsH5IkRgn-l34a6XBk,Shore Park,42.3035266,-71.81451249999999,Park,park,park; tourist_attraction; point_of_interest; establishment,OPERATIONAL,4.4,159,NA
ChIJ8XOXPv4F5IkR147r4LZJ3iI,First Church Of The Full Gospel,42.2321582,-71.84977289999999,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,0,0,NA
ChIJ8Y5q0IgH5IkRJcaD6YPfIfc,McDonald's,42.3190525,-71.7952828,Social Business,cafe,cafe; restaurant; food; point_of_interest; store; establishment,OPERATIONAL,3.2,837,NA
ChIJ8ZdhQAwG5IkRL1HGmxbxg_Q,Rice Square Alterations,42.245947,-71.7599369,Park,square,point_of_interest; establishment,OPERATIONAL,4.1,31,NA
ChIJ8zqqbxEE5IkRGhHXa1M0BBQ,Shaw's,42.2418177,-71.84190319999999,Park,square,grocery_or_supermarket; food; point_of_interest; store; establishment,OPERATIONAL,4.1,579,NA
ChIJ9-gkE7UH5IkRrubghtWcuU4,Brittan Square Neighborhood,42.28551299999999,-71.787516,Park,square,point_of_interest; establishment,OPERATIONAL,0,0,NA
