groupid,name,estimate0,estimate1,estimate,lower,upper,prob1,prob2
3,seattle,0.6004440773670111,0.6130275080091471,0.012008945795478565,-0.013290399209587531,0.03834767236365434,0.176,0.352
4,austin,0.5360961001713835,0.5366293779288289,5.320114730808512e-4,-0.017105569402838496,0.018729786952777883,0.479,0.958
4,boston,0.5105190986340045,0.5126198001207056,0.002338418599719394,-0.018800198153951352,0.02333062548032286,0.408,0.816
4,charlotte,0.45751005425989855,0.4584597505517484,0.0010818282787774525,-0.01828097108736659,0.019249937153433466,0.455,0.91
4,chicago,0.5900468017749112,0.5910132091012875,0.0011890315655686545,-0.008936907688154477,0.010885589942680662,0.41,0.82
4,columbus,0.5421345816285721,0.5401926962141658,-0.0017731466891271475,-0.01955489962928344,0.017647213616296523,0.415,0.83
4,dallas,0.4822662674720648,0.4825976421015966,-4.954766386472409e-5,-0.014410629749177539,0.013372921213254157,0.499,0.998
4,dc,0.727648085302471,0.7257343999065838,-0.001845012595381057,-0.01929781309592697,0.014997769430347667,0.414,0.828
4,denver,0.6813973973558829,0.6790635177070622,-0.002525434130769999,-0.023280387038418126,0.01774189906215146,0.415,0.83
4,el_paso,0.5757787442299606,0.5741366451177807,-0.0014083074552277974,-0.02531462967013987,0.023706615112821246,0.449,0.898
4,fort_worth,0.455479247970795,0.456388591870288,8.698424947571337e-4,-0.017107113854670127,0.021136218751787093,0.453,0.906
4,houston,0.45320949228570007,0.4548691486456534,0.0017478044136951532,-0.007921596526115066,0.010766151837850173,0.35,0.7
4,indianapolis,0.532951475450365,0.5344704876973094,0.0015020033191532334,-0.018127373075298846,0.020247906076288173,0.425,0.85
4,jacksonville,0.5804631388012085,0.5798515986061137,-5.412186515751372e-4,-0.020793119836330077,0.02096483908176687,0.476,0.952
4,la,0.5202509680298453,0.5153438843875884,-0.004896483648603067,-0.013616179414092466,0.004271630875681934,0.158,0.316
4,nashville,0.5991430987478822,0.6002574902804776,0.0011494965570724713,-0.020354022133143065,0.022989683348568858,0.463,0.926
4,nyc,0.5664272999394188,0.5741063072223321,0.00779956611505539,0.0011875100334021783,0.013480219976000317,0.01,0.02
4,oklahoma,0.6165526013679894,0.6165533589606073,-6.663270089307116e-4,-0.019157706356425733,0.018213822048431638,0.471,0.942
4,philadelphia,0.5622481940563551,0.5625123268645391,2.4191271958429184e-4,-0.014739820683274552,0.014993318329633711,0.486,0.972
4,phoenix,0.4604108782740871,0.46018211597254766,-1.1470752877620893e-4,-0.014715297792846433,0.01474300484454363,0.495,0.99
4,portland,0.5446266491578504,0.5435676105968388,-0.0011988066782709361,-0.024295051866530127,0.021254080279342613,0.466,0.932
4,san_antonio,0.5785817654685521,0.5780533446438729,-4.173224629553385e-4,-0.015281324113095145,0.01404348284846392,0.476,0.952
4,san_diego,0.6004484066563374,0.5977237566851004,-0.0027470639558441756,-0.017661601601307624,0.012608231776958972,0.365,0.73
4,san_francisco,0.637892092147867,0.6375600453233823,-3.890644458839354e-4,-0.01910824797617473,0.01772008066917222,0.482,0.964
4,san_jose,0.5874192109276104,0.5883352817892257,8.29024525692168e-4,-0.01837194211571537,0.01912493844080232,0.462,0.924
4,seattle,0.6494548825442275,0.6484918914668074,-0.0011572446158492622,-0.02022588757004334,0.01918791554597029,0.449,0.898
5,austin,0.5608780370521371,0.5609347328670705,-5.18169649449951e-5,-0.00854137708677747,0.00935949506674051,0.499,0.998
5,boston,0.5173754400401078,0.5179583172386955,6.446493021439181e-4,-0.009240483872720215,0.010985183865666562,0.446,0.892
5,charlotte,0.4589645568934808,0.4599626013879113,0.0010364913441731904,-0.0076314223412547256,0.00921455171126608,0.394,0.788
5,chicago,0.4897203356216785,0.49306462902822445,0.0033761667253454364,-0.0014248582582916335,0.007897746719526836,0.085,0.17
5,columbus,0.5595115213468251,0.5593286927517533,-1.382505427270364e-4,-0.008390631719492158,0.008206097164431955,0.479,0.958
5,dallas,0.44116382275447485,0.4413306265691534,1.7115204512099802e-4,-0.007008027065258447,0.006629945817726451,0.483,0.966
5,dc,0.6308247064914482,0.6295621304804386,-0.0011304761882284797,-0.010809456481295755,0.008272254942935873,0.395,0.79
5,denver,0.5722103575344513,0.571473070530805,-9.616946795629744e-4,-0.011435643383838892,0.010010659159342279,0.436,0.872
5,el_paso,0.45988800972793875,0.4590942708330008,-8.175442825875401e-4,-0.012499800461313751,0.010476521463212101,0.442,0.884
5,fort_worth,0.44469678950485214,0.4451986658046892,5.370959640246253e-4,-0.008280952671663531,0.009026167061586286,0.451,0.902
5,houston,0.4616428665212783,0.4611644342395592,-4.3229928381322e-4,-0.0048261443645479084,0.0038929274009496147,0.422,0.844
5,indianapolis,0.5317548082198335,0.5329600465299448,9.244189452776719e-4,-0.00789486636364243,0.009605823318598153,0.418,0.836
5,jacksonville,0.532045238285443,0.532493472482036,5.713602959949715e-4,-0.009474759383072934,0.010223024205256928,0.461,0.922
5,la,0.4294781258364354,0.4306923404446157,0.0011052572587353093,-0.003265710256115914,0.005491643294254612,0.308,0.616
5,nashville,0.5539816119460435,0.5544869752107127,6.75720469080987e-4,-0.009969811720291974,0.011445054196473153,0.431,0.862
5,nyc,0.4434169263848764,0.4503988444624053,0.006996084891946558,0.0038973829302422604,0.009982994389186648,0,0
5,oklahoma,0.5415140603019911,0.5407644869570801,-5.817008509182986e-4,-0.010342211128816736,0.008185920987693497,0.434,0.868
5,philadelphia,0.5092243219262018,0.5113216751367273,0.0020783332192786386,-0.004931196584184543,0.009408638598852628,0.284,0.568
5,phoenix,0.447573880953114,0.4499383352143551,0.002419088707550532,-0.00474636864922464,0.008598978548159624,0.231,0.462
5,portland,0.5302266711049646,0.5300000185526401,-1.3624902011893925e-4,-0.00986487097677191,0.010665470639679528,0.488,0.976
5,san_antonio,0.48599049354516033,0.4860188760810549,1.3674784571909848e-4,-0.0074318723031394,0.007647714113313514,0.488,0.976
5,san_diego,0.4996236744369755,0.4994433181445723,-2.7250921987892474e-4,-0.007863922963403146,0.0076495414897851275,0.475,0.95
5,san_francisco,0.5317457671537293,0.53144162630125,-5.198224072911484e-4,-0.010136162980806178,0.009089396183942167,0.465,0.93
5,san_jose,0.46310955516732316,0.4641385397721549,8.161439563140749e-4,-0.007853858318182248,0.010171780557879517,0.423,0.846
5,seattle,0.581062640334596,0.5814315006584928,3.508998754734871e-4,-0.009152329306713398,0.010425331894075646,0.475,0.95
6,austin,0.5610430458683816,0.5697588930935489,0.008800447045408721,-5.949400457191195e-4,0.017829460463041444,0.035,0.07
6,boston,0.5172908050483263,0.5204136968429098,0.003218243061547721,-0.007601868750945567,0.01386618248870565,0.262,0.524
6,charlotte,0.45865413581555214,0.46212693006247996,0.003609513473414039,-0.005340408267090473,0.012789951735363065,0.222,0.444
6,chicago,0.4898379588854662,0.5038481506071785,0.013997273829350482,0.009375755075708413,0.018751812539712736,0,0
6,columbus,0.5598090356848944,0.5632845340572656,0.0036357463793790235,-0.0042249005822851985,0.012116029152740387,0.193,0.386
6,dallas,0.4410124628014141,0.441244677470887,4.2582401533758363e-4,-0.006757504357761737,0.00689670800021801,0.457,0.914
6,dc,0.6306633471752475,0.6316470661947131,0.0012239395739426229,-0.007635203168425375,0.010333929945304143,0.41,0.82
6,denver,0.5722008519105605,0.57651385458994,0.0043244497111087354,-0.006162207771188654,0.014847061519049062,0.224,0.448
6,el_paso,0.4599817311331516,0.4603063451463448,3.606301316884941e-4,-0.011740877457699677,0.010642945292987923,0.477,0.954
6,fort_worth,0.4444462771280838,0.444215714827741,-3.990279358498938e-4,-0.009195284930525481,0.00851441861015813,0.466,0.932
6,houston,0.46153812306185293,0.4638131472228426,0.0022601147144760136,-0.002554835620820481,0.006684809050211806,0.174,0.348
6,indianapolis,0.5320109639120452,0.5394129547051001,0.007518544278438566,-0.001842544651842995,0.016345699667284695,0.05,0.1
6,jacksonville,0.5323949620610162,0.5381424277674074,0.005776554621625907,-0.003405675102448519,0.015695387973076347,0.123,0.246
6,la,0.4295182570476762,0.4318424862330033,0.002279516949114685,-0.0020441932501574635,0.006725657286524673,0.151,0.302
6,nashville,0.5540189136588538,0.55937274905251,0.005332732958949982,-0.005355568801190036,0.01632277996497931,0.16,0.32
6,nyc,0.4434783460635209,0.45657205310053095,0.013078053704281861,0.01012632083115724,0.016190968831310167,0,0
6,oklahoma,0.5415606750314952,0.5448241129964516,0.0033416235302596298,-0.005396652232766555,0.011607601864863407,0.219,0.438
6,philadelphia,0.5090791986556679,0.5183804382674893,0.009191839181201644,0.001460406198945233,0.016537752465033806,0.011,0.022
6,phoenix,0.4474534153449463,0.4571183061526388,0.009753068323683167,0.002900419546129686,0.016069677370548326,0.005,0.01
6,portland,0.5306473603302563,0.5309279467311595,3.5386525189817775e-4,-0.010356237225560623,0.010973973113023611,0.471,0.942
6,san_antonio,0.4860274865993086,0.4928478406606433,0.006751102423111333,-0.0011371793750485,0.01458974527063239,0.045,0.09
6,san_diego,0.49949156834031705,0.49969585876837186,2.4737117558804034e-4,-0.00750510157867655,0.007713229486436696,0.464,0.928
6,san_francisco,0.531927346631951,0.5349682524124344,0.003192314882883074,-0.006488528930196113,0.012090981108683417,0.262,0.524
6,san_jose,0.46324800927093956,0.46476529838973535,0.0014019390246453323,-0.007352669012213446,0.01050419353703488,0.375,0.75
6,seattle,0.5808916426992999,0.5850898037094366,0.004170118521206689,-0.0063266769526721936,0.01407129366147163,0.215,0.43
7,austin,0.5610968926805694,0.5625866568271385,0.0014663796506769189,-0.006575935443945321,0.010494580956825442,0.371,0.742
7,boston,0.5173623433081591,0.5158348851263861,-0.0016395311740832197,-0.011956097767922428,0.00937959614341113,0.378,0.756
7,charlotte,0.4589025030448551,0.46216434809213147,0.0034031692178890516,-0.0061810149900059785,0.011397527191807148,0.222,0.444
7,chicago,0.48975841290024386,0.4960413437896696,0.006142039637382746,0.0012530264644238648,0.011153389546371415,0.004,0.008
7,columbus,0.5599238668569426,0.5602830152296734,3.844683964982498e-4,-0.007721570650490646,0.008049902071929366,0.46,0.92
7,dallas,0.44124310298661806,0.44341888654787265,0.002149059065031461,-0.0048055809916480365,0.008663844260867483,0.265,0.53
7,dc,0.6306823782518556,0.6232312788324988,-0.007606617968696772,-0.017049290927778644,0.0021086202625212854,0.059,0.118
7,denver,0.5724629830730288,0.5715998134100481,-9.704938594669588e-4,-0.0113731598846598,0.009694628640997346,0.427,0.854
7,el_paso,0.4598522024982411,0.4585415511853842,-0.0012852373185133492,-0.01296522007477575,0.010342681590802653,0.414,0.828
7,fort_worth,0.4446682002566611,0.4449719896389969,8.147656361359723e-5,-0.0077829039421714995,0.009035287947846292,0.495,0.99
7,houston,0.46155012967739206,0.46460214179497294,0.00302984171349277,-0.001506313790964718,0.007472220177838675,0.095,0.19
7,indianapolis,0.5321588639186811,0.5340542853497896,0.0018861035795418868,-0.006787012091606298,0.01003528170022413,0.351,0.702
7,jacksonville,0.5321558885313707,0.5342781688150775,0.0023806019315746885,-0.008173114494544824,0.01195701557153045,0.326,0.652
7,la,0.4295548472590253,0.43188526665066806,0.0022543555770018764,-0.002275582759525453,0.006970388550634411,0.16,0.32
7,nashville,0.5540390315280264,0.5545662171236567,6.2303236858402e-4,-0.010722790782228075,0.012299935127645227,0.464,0.928
7,nyc,0.44352244115704276,0.44249508981429586,-0.0010682530237393906,-0.004047890849150808,0.0020021593563167477,0.256,0.512
7,oklahoma,0.5413322418662203,0.5425235856098584,0.0010643832384293894,-0.007032837306346726,0.009747030192236343,0.405,0.81
7,philadelphia,0.5092637957840414,0.5122795026385202,0.002867528808558062,-0.0037967728533009307,0.010397607522000106,0.223,0.446
7,phoenix,0.4474707802958215,0.45302160725399965,0.005701399486385067,-0.0012346393472181941,0.012136222982423908,0.053,0.106
7,portland,0.53024074543978,0.529458624621068,-6.516677226495737e-4,-0.010956339810281967,0.009908661020624302,0.442,0.884
7,san_antonio,0.48579994719775343,0.48893995252378325,0.0032858558081081957,-0.004793679944594571,0.01054449517051738,0.216,0.432
7,san_diego,0.4994822508389206,0.49849005402124275,-9.611466454999829e-4,-0.008496270104539686,0.006211422426962523,0.383,0.766
7,san_francisco,0.5319743354412592,0.533435399978627,0.0014620147824409568,-0.007961696344045463,0.011755820824991974,0.379,0.758
7,san_jose,0.46342059992227425,0.4635712274137893,1.8183909643681995e-4,-0.009164170779118417,0.009413628524290871,0.483,0.966
7,seattle,0.5812663803707032,0.5787415375010783,-0.0025286711183709065,-0.012310271006802102,0.007814674481550004,0.296,0.592
8,austin,0.5610662213113349,0.5609711607742023,-5.18447975887959e-5,-0.00833703867724254,0.008997682367263607,0.495,0.99
8,boston,0.5175337021029356,0.5174527515372809,-8.205251295301252e-5,-0.010058465444395195,0.009278195388469239,0.494,0.988
8,charlotte,0.4588264325989209,0.45851231730534603,-1.5321891921726838e-4,-0.009168130162081048,0.008610024223406851,0.483,0.966
8,chicago,0.4898025238959343,0.4897896834451393,3.5951160863023635e-5,-0.004538760908565555,0.004618537297784842,0.494,0.988
8,columbus,0.5594826173373402,0.5595579724539285,6.024131495951934e-5,-0.008460539658726729,0.007967262823090739,0.493,0.986
8,dallas,0.44104295807399785,0.4412663665040509,2.3511856826347044e-4,-0.006845802178425033,0.006465086074844036,0.477,0.954
8,dc,0.6309257826373128,0.6305922135241977,-2.896593967112726e-4,-0.009708120474020275,0.0095671883298407,0.473,0.946
8,denver,0.5725608578395729,0.5724956575712756,-2.549674317272044e-4,-0.010885164839429622,0.010502106607878432,0.483,0.966
8,el_paso,0.45983809378457274,0.45974863621471146,-1.3776110719304624e-4,-0.011759971698106532,0.012239991378964058,0.486,0.972
8,fort_worth,0.4446030390232838,0.4443969831439545,-1.0444004090037762e-4,-0.00888738804990422,0.008907084892275001,0.493,0.986
8,houston,0.4616580130751814,0.46154176651195755,-1.5213917301226676e-4,-0.004872112452964976,0.004457499309753512,0.477,0.954
8,indianapolis,0.5319755868690739,0.5317954360816322,-2.762801214413746e-4,-0.009515274973861863,0.008747955504567344,0.479,0.958
8,jacksonville,0.5320761457996965,0.5321262429224466,4.514463117760714e-5,-0.009419396199678387,0.009383528284344434,0.493,0.986
8,la,0.42955302762935976,0.4295398411138828,1.0919343769574819e-4,-0.004483819643532357,0.004149130819900535,0.481,0.962
8,nashville,0.553900347110499,0.5539727234197065,7.817922546410339e-5,-0.010961054257478328,0.010690888746849573,0.491,0.982
8,nyc,0.4434363838838091,0.44349209795451416,6.990172088577884e-5,-0.003140333103333524,0.0030142291635512934,0.475,0.95
8,oklahoma,0.5415450646582591,0.5416660535800979,8.442099098016076e-5,-0.007649680750914126,0.008342050715206698,0.493,0.986
8,philadelphia,0.5091301766356986,0.5091723855165463,1.9158984156386616e-5,-0.00786346078174954,0.007099584734498004,0.499,0.998
8,phoenix,0.4473911344071096,0.44737420959461904,-4.626365991239334e-5,-0.006951995624373791,0.006938948669131712,0.488,0.976
8,portland,0.5302567974810295,0.5303042202872995,-8.643930223301011e-5,-0.010809831508770426,0.010730672975706393,0.488,0.976
8,san_antonio,0.4858336466283445,0.48593735832230867,2.529037029984915e-4,-0.00768425025724398,0.007858652184848757,0.475,0.95
8,san_diego,0.49967142111478347,0.4997468575126258,1.3710400390498645e-5,-0.007491017935609363,0.00712321710622953,0.499,0.998
8,san_francisco,0.5316776193405834,0.531772395443372,1.3331094387580844e-4,-0.009386922321108132,0.00890680798600309,0.487,0.974
8,san_jose,0.46328473121826735,0.4631955097695156,-3.220417002189335e-5,-0.008850458926932182,0.00889435608034452,0.493,0.986
8,seattle,0.581065862007093,0.581282139122554,3.8238955828462373e-4,-0.009240408363281914,0.01061288071742249,0.471,0.942
9,austin,0.47632013483082747,0.4742064945737836,-0.0018136558148473814,-0.012438274063587757,0.008874506719511099,0.361,0.722
9,boston,0.45243679850483154,0.44996803880596714,-0.0024739774600968656,-0.012853129770940953,0.008233440070992958,0.335,0.67
9,charlotte,0.5062990006204675,0.5043803606988468,-0.0018054325222669476,-0.011952126164898618,0.007468481033140978,0.349,0.698
9,chicago,0.5119036974336211,0.5116826806040566,-2.2969242206416496e-4,-0.005185869204163581,0.00485664799856679,0.469,0.938
9,columbus,0.5598091680444708,0.5580004677415609,-0.0015746570028591922,-0.010724311096969363,0.007240584087871873,0.362,0.724
9,dallas,0.468707534537561,0.46578953075043295,-0.002775768749018276,-0.010073004321688245,0.004786510848979352,0.247,0.494
9,dc,0.5059728876192664,0.5034178886615835,-0.0024375896630093874,-0.013378759105472923,0.009299176719740312,0.328,0.656
9,denver,0.4856959297373802,0.4831886436361354,-0.0022527137419696697,-0.015110101353942404,0.009904760812179593,0.352,0.704
9,el_paso,0.4862819806645562,0.4823440066326922,-0.003993255363189785,-0.016376295432076592,0.008972349456074393,0.286,0.572
9,fort_worth,0.5036545609602698,0.5009118500348972,-0.0027098285757023444,-0.012535001595896838,0.007992115636233758,0.298,0.596
9,houston,0.4783863985082928,0.4758903458043239,-0.0027099597900868966,-0.0073397424095842595,0.0025207355737387107,0.166,0.332
9,indianapolis,0.5364506976707435,0.5351839230486308,-0.001287565913079547,-0.010963738075744833,0.008265867837962284,0.396,0.792
9,jacksonville,0.5375626979161705,0.5362097926913635,-0.0012859368800351434,-0.011812670299338333,0.009347454014296866,0.402,0.804
9,la,0.44062269408177424,0.43830409860474684,-0.002281272799820322,-0.007194794604360583,0.003041106451628113,0.21,0.42
9,nashville,0.5193805950730301,0.5183089914633383,-0.00110127621374001,-0.01273705805521512,0.011147042512428993,0.429,0.858
9,nyc,0.44515628793912,0.44361008738361896,-0.001553202337309545,-0.00492546002455734,0.0017716012758939759,0.184,0.368
9,oklahoma,0.5225655019256181,0.5204075309007767,-0.002016728387925548,-0.011882924901575486,0.007420997769076005,0.345,0.69
9,philadelphia,0.5192748775403815,0.5169993388829668,-0.00235423789284539,-0.010107745501612595,0.006059068990150029,0.314,0.628
9,phoenix,0.4904638882336372,0.4879558641643677,-0.0024849008783753568,-0.010127837026890784,0.005957576193848685,0.28,0.56
9,portland,0.508588313085023,0.5065855373626837,-0.0020521782336450634,-0.015453942288171058,0.009167069226562212,0.371,0.742
9,san_antonio,0.4980454391567285,0.49437127214196713,-0.003304004879738892,-0.011987165102951945,0.005174303694111946,0.214,0.428
9,san_diego,0.48735894604558716,0.484732593242151,-0.0025529772374273396,-0.010861610240369126,0.005755945961178295,0.27,0.54
9,san_francisco,0.42325779252925144,0.42090199325110433,-0.0024407034043041342,-0.013015225423927254,0.008471888715060836,0.329,0.658
