cell,x,y,term,id
1,-97.60920186999104,35.29613961957377,library,1
1,-97.60920186999104,35.29613961957377,community center,2
1,-97.60920186999104,35.29613961957377,city hall,3
1,-97.60920186999104,35.29613961957377,place of worship,4
1,-97.60920186999104,35.29613961957377,park,5
1,-97.60920186999104,35.29613961957377,fountain,6
1,-97.60920186999104,35.29613961957377,square,7
1,-97.60920186999104,35.29613961957377,garden,8
1,-97.60920186999104,35.29613961957377,bookstore,9
1,-97.60920186999104,35.29613961957377,cafe,10
2,-97.58600665458603,35.29642755424772,library,11
2,-97.58600665458603,35.29642755424772,community center,12
2,-97.58600665458603,35.29642755424772,city hall,13
2,-97.58600665458603,35.29642755424772,place of worship,14
2,-97.58600665458603,35.29642755424772,park,15
2,-97.58600665458603,35.29642755424772,fountain,16
2,-97.58600665458603,35.29642755424772,square,17
2,-97.58600665458603,35.29642755424772,garden,18
2,-97.58600665458603,35.29642755424772,bookstore,19
2,-97.58600665458603,35.29642755424772,cafe,20
3,-97.56281124926099,35.29671130866312,library,21
3,-97.56281124926099,35.29671130866312,community center,22
3,-97.56281124926099,35.29671130866312,city hall,23
3,-97.56281124926099,35.29671130866312,place of worship,24
3,-97.56281124926099,35.29671130866312,park,25
3,-97.56281124926099,35.29671130866312,fountain,26
3,-97.56281124926099,35.29671130866312,square,27
3,-97.56281124926099,35.29671130866312,garden,28
3,-97.56281124926099,35.29671130866312,bookstore,29
3,-97.56281124926099,35.29671130866312,cafe,30
4,-97.53961565679091,35.296990882776726,library,31
4,-97.53961565679091,35.296990882776726,community center,32
4,-97.53961565679091,35.296990882776726,city hall,33
4,-97.53961565679091,35.296990882776726,place of worship,34
4,-97.53961565679091,35.296990882776726,park,35
4,-97.53961565679091,35.296990882776726,fountain,36
4,-97.53961565679091,35.296990882776726,square,37
4,-97.53961565679091,35.296990882776726,garden,38
4,-97.53961565679091,35.296990882776726,bookstore,39
4,-97.53961565679091,35.296990882776726,cafe,40
5,-97.516419879951,35.297266276546004,library,41
5,-97.516419879951,35.297266276546004,community center,42
5,-97.516419879951,35.297266276546004,city hall,43
5,-97.516419879951,35.297266276546004,place of worship,44
5,-97.516419879951,35.297266276546004,park,45
5,-97.516419879951,35.297266276546004,fountain,46
5,-97.516419879951,35.297266276546004,square,47
5,-97.516419879951,35.297266276546004,garden,48
5,-97.516419879951,35.297266276546004,bookstore,49
5,-97.516419879951,35.297266276546004,cafe,50
6,-97.42363498440137,35.298326047351424,library,51
6,-97.42363498440137,35.298326047351424,community center,52
6,-97.42363498440137,35.298326047351424,city hall,53
6,-97.42363498440137,35.298326047351424,place of worship,54
6,-97.42363498440137,35.298326047351424,park,55
6,-97.42363498440137,35.298326047351424,fountain,56
6,-97.42363498440137,35.298326047351424,square,57
6,-97.42363498440137,35.298326047351424,garden,58
6,-97.42363498440137,35.298326047351424,bookstore,59
6,-97.42363498440137,35.298326047351424,cafe,60
7,-97.40043832734465,35.29858053878324,library,61
7,-97.40043832734465,35.29858053878324,community center,62
7,-97.40043832734465,35.29858053878324,city hall,63
7,-97.40043832734465,35.29858053878324,place of worship,64
7,-97.40043832734465,35.29858053878324,park,65
7,-97.40043832734465,35.29858053878324,fountain,66
7,-97.40043832734465,35.29858053878324,square,67
7,-97.40043832734465,35.29858053878324,garden,68
7,-97.40043832734465,35.29858053878324,bookstore,69
7,-97.40043832734465,35.29858053878324,cafe,70
8,-97.37724150257196,35.29883084962883,library,71
8,-97.37724150257196,35.29883084962883,community center,72
8,-97.37724150257196,35.29883084962883,city hall,73
8,-97.37724150257196,35.29883084962883,place of worship,74
8,-97.37724150257196,35.29883084962883,park,75
8,-97.37724150257196,35.29883084962883,fountain,76
8,-97.37724150257196,35.29883084962883,square,77
8,-97.37724150257196,35.29883084962883,garden,78
8,-97.37724150257196,35.29883084962883,bookstore,79
8,-97.37724150257196,35.29883084962883,cafe,80
9,-97.35404451285933,35.29907697985009,library,81
9,-97.35404451285933,35.29907697985009,community center,82
9,-97.35404451285933,35.29907697985009,city hall,83
9,-97.35404451285933,35.29907697985009,place of worship,84
9,-97.35404451285933,35.29907697985009,park,85
9,-97.35404451285933,35.29907697985009,fountain,86
9,-97.35404451285933,35.29907697985009,square,87
9,-97.35404451285933,35.29907697985009,garden,88
9,-97.35404451285933,35.29907697985009,bookstore,89
9,-97.35404451285933,35.29907697985009,cafe,90
10,-97.33084736098294,35.29931892940959,library,91
10,-97.33084736098294,35.29931892940959,community center,92
10,-97.33084736098294,35.29931892940959,city hall,93
10,-97.33084736098294,35.29931892940959,place of worship,94
10,-97.33084736098294,35.29931892940959,park,95
10,-97.33084736098294,35.29931892940959,fountain,96
10,-97.33084736098294,35.29931892940959,square,97
10,-97.33084736098294,35.29931892940959,garden,98
10,-97.33084736098294,35.29931892940959,bookstore,99
10,-97.33084736098294,35.29931892940959,cafe,100
11,-97.21485926631982,35.30046596601375,library,101
11,-97.21485926631982,35.30046596601375,community center,102
