cell,x,y,term,id
1,-71.86428144720445,42.230287712077434,library,1
1,-71.86428144720445,42.230287712077434,community center,2
1,-71.86428144720445,42.230287712077434,city hall,3
1,-71.86428144720445,42.230287712077434,place of worship,4
1,-71.86428144720445,42.230287712077434,park,5
1,-71.86428144720445,42.230287712077434,fountain,6
1,-71.86428144720445,42.230287712077434,square,7
1,-71.86428144720445,42.230287712077434,garden,8
1,-71.86428144720445,42.230287712077434,bookstore,9
1,-71.86428144720445,42.230287712077434,cafe,10
2,-71.83934127080309,42.226022659004954,library,11
2,-71.83934127080309,42.226022659004954,community center,12
2,-71.83934127080309,42.226022659004954,city hall,13
2,-71.83934127080309,42.226022659004954,place of worship,14
2,-71.83934127080309,42.226022659004954,park,15
2,-71.83934127080309,42.226022659004954,fountain,16
2,-71.83934127080309,42.226022659004954,square,17
2,-71.83934127080309,42.226022659004954,garden,18
2,-71.83934127080309,42.226022659004954,bookstore,19
2,-71.83934127080309,42.226022659004954,cafe,20
3,-71.8144045127918,42.2217532888545,library,21
3,-71.8144045127918,42.2217532888545,community center,22
3,-71.8144045127918,42.2217532888545,city hall,23
3,-71.8144045127918,42.2217532888545,place of worship,24
3,-71.8144045127918,42.2217532888545,park,25
3,-71.8144045127918,42.2217532888545,fountain,26
3,-71.8144045127918,42.2217532888545,square,27
3,-71.8144045127918,42.2217532888545,garden,28
3,-71.8144045127918,42.2217532888545,bookstore,29
3,-71.8144045127918,42.2217532888545,cafe,30
4,-71.78947117591811,42.21747960246464,library,31
4,-71.78947117591811,42.21747960246464,community center,32
4,-71.78947117591811,42.21747960246464,city hall,33
4,-71.78947117591811,42.21747960246464,place of worship,34
4,-71.78947117591811,42.21747960246464,park,35
4,-71.78947117591811,42.21747960246464,fountain,36
4,-71.78947117591811,42.21747960246464,square,37
4,-71.78947117591811,42.21747960246464,garden,38
4,-71.78947117591811,42.21747960246464,bookstore,39
4,-71.78947117591811,42.21747960246464,cafe,40
5,-71.7645412629269,42.21320160067439,library,41
5,-71.7645412629269,42.21320160067439,community center,42
5,-71.7645412629269,42.21320160067439,city hall,43
5,-71.7645412629269,42.21320160067439,place of worship,44
5,-71.7645412629269,42.21320160067439,park,45
5,-71.7645412629269,42.21320160067439,fountain,46
5,-71.7645412629269,42.21320160067439,square,47
5,-71.7645412629269,42.21320160067439,garden,48
5,-71.7645412629269,42.21320160067439,bookstore,49
5,-71.7645412629269,42.21320160067439,cafe,50
6,-71.88273839557182,42.25092950323491,library,51
6,-71.88273839557182,42.25092950323491,community center,52
6,-71.88273839557182,42.25092950323491,city hall,53
6,-71.88273839557182,42.25092950323491,place of worship,54
6,-71.88273839557182,42.25092950323491,park,55
6,-71.88273839557182,42.25092950323491,fountain,56
6,-71.88273839557182,42.25092950323491,square,57
6,-71.88273839557182,42.25092950323491,garden,58
6,-71.88273839557182,42.25092950323491,bookstore,59
6,-71.88273839557182,42.25092950323491,cafe,60
7,-71.85778868299286,42.2466676781258,library,61
7,-71.85778868299286,42.2466676781258,community center,62
7,-71.85778868299286,42.2466676781258,city hall,63
7,-71.85778868299286,42.2466676781258,place of worship,64
7,-71.85778868299286,42.2466676781258,park,65
7,-71.85778868299286,42.2466676781258,fountain,66
7,-71.85778868299286,42.2466676781258,square,67
7,-71.85778868299286,42.2466676781258,garden,68
7,-71.85778868299286,42.2466676781258,bookstore,69
7,-71.85778868299286,42.2466676781258,cafe,70
8,-71.83284238869024,42.242401534233935,library,71
8,-71.83284238869024,42.242401534233935,community center,72
8,-71.83284238869024,42.242401534233935,city hall,73
8,-71.83284238869024,42.242401534233935,place of worship,74
8,-71.83284238869024,42.242401534233935,park,75
8,-71.83284238869024,42.242401534233935,fountain,76
8,-71.83284238869024,42.242401534233935,square,77
8,-71.83284238869024,42.242401534233935,garden,78
8,-71.83284238869024,42.242401534233935,bookstore,79
8,-71.83284238869024,42.242401534233935,cafe,80
9,-71.80789951541576,42.23813107239832,library,81
9,-71.80789951541576,42.23813107239832,community center,82
9,-71.80789951541576,42.23813107239832,city hall,83
9,-71.80789951541576,42.23813107239832,place of worship,84
9,-71.80789951541576,42.23813107239832,park,85
9,-71.80789951541576,42.23813107239832,fountain,86
9,-71.80789951541576,42.23813107239832,square,87
9,-71.80789951541576,42.23813107239832,garden,88
9,-71.80789951541576,42.23813107239832,bookstore,89
9,-71.80789951541576,42.23813107239832,cafe,90
10,-71.78296006591863,42.23385629345847,library,91
10,-71.78296006591863,42.23385629345847,community center,92
10,-71.78296006591863,42.23385629345847,city hall,93
10,-71.78296006591863,42.23385629345847,place of worship,94
10,-71.78296006591863,42.23385629345847,park,95
10,-71.78296006591863,42.23385629345847,fountain,96
10,-71.78296006591863,42.23385629345847,square,97
10,-71.78296006591863,42.23385629345847,garden,98
10,-71.78296006591863,42.23385629345847,bookstore,99
10,-71.78296006591863,42.23385629345847,cafe,100
11,-71.75802404294532,42.22957719825427,library,101
11,-71.75802404294532,42.22957719825427,community center,102
11,-71.75802404294532,42.22957719825427,city hall,103
11,-71.75802404294532,42.22957719825427,place of worship,104
11,-71.75802404294532,42.22957719825427,park,105
11,-71.75802404294532,42.22957719825427,fountain,106
11,-71.75802404294532,42.22957719825427,square,107
11,-71.75802404294532,42.22957719825427,garden,108
11,-71.75802404294532,42.22957719825427,bookstore,109
11,-71.75802404294532,42.22957719825427,cafe,110
12,-71.73309144923968,42.22529378762629,library,111
12,-71.73309144923968,42.22529378762629,community center,112
12,-71.73309144923968,42.22529378762629,city hall,113
12,-71.73309144923968,42.22529378762629,place of worship,114
12,-71.73309144923968,42.22529378762629,park,115
12,-71.73309144923968,42.22529378762629,fountain,116
