cell,x,y,term,id
1,-71.1532428218893,42.24064916689241,library,1
1,-71.1532428218893,42.24064916689241,community center,2
1,-71.1532428218893,42.24064916689241,city hall,3
1,-71.1532428218893,42.24064916689241,place of worship,4
1,-71.1532428218893,42.24064916689241,park,5
1,-71.1532428218893,42.24064916689241,fountain,6
1,-71.1532428218893,42.24064916689241,square,7
1,-71.1532428218893,42.24064916689241,garden,8
1,-71.1532428218893,42.24064916689241,bookstore,9
1,-71.1532428218893,42.24064916689241,cafe,10
2,-71.12834793556547,42.23626140375609,library,11
2,-71.12834793556547,42.23626140375609,community center,12
2,-71.12834793556547,42.23626140375609,city hall,13
2,-71.12834793556547,42.23626140375609,place of worship,14
2,-71.12834793556547,42.23626140375609,park,15
2,-71.12834793556547,42.23626140375609,fountain,16
2,-71.12834793556547,42.23626140375609,square,17
2,-71.12834793556547,42.23626140375609,garden,18
2,-71.12834793556547,42.23626140375609,bookstore,19
2,-71.12834793556547,42.23626140375609,cafe,20
3,-71.17146647248211,42.26138119489602,library,21
3,-71.17146647248211,42.26138119489602,community center,22
3,-71.17146647248211,42.26138119489602,city hall,23
3,-71.17146647248211,42.26138119489602,place of worship,24
3,-71.17146647248211,42.26138119489602,park,25
3,-71.17146647248211,42.26138119489602,fountain,26
3,-71.17146647248211,42.26138119489602,square,27
3,-71.17146647248211,42.26138119489602,garden,28
3,-71.17146647248211,42.26138119489602,bookstore,29
3,-71.17146647248211,42.26138119489602,cafe,30
4,-71.14656200732985,42.25699661420678,library,31
4,-71.14656200732985,42.25699661420678,community center,32
4,-71.14656200732985,42.25699661420678,city hall,33
4,-71.14656200732985,42.25699661420678,place of worship,34
4,-71.14656200732985,42.25699661420678,park,35
4,-71.14656200732985,42.25699661420678,fountain,36
4,-71.14656200732985,42.25699661420678,square,37
4,-71.14656200732985,42.25699661420678,garden,38
4,-71.14656200732985,42.25699661420678,bookstore,39
4,-71.14656200732985,42.25699661420678,cafe,40
5,-71.12166105307031,42.252607730686876,library,41
5,-71.12166105307031,42.252607730686876,community center,42
5,-71.12166105307031,42.252607730686876,city hall,43
5,-71.12166105307031,42.252607730686876,place of worship,44
5,-71.12166105307031,42.252607730686876,park,45
5,-71.12166105307031,42.252607730686876,fountain,46
5,-71.12166105307031,42.252607730686876,square,47
5,-71.12166105307031,42.252607730686876,garden,48
5,-71.12166105307031,42.252607730686876,bookstore,49
5,-71.12166105307031,42.252607730686876,cafe,50
6,-71.09676361239657,42.24821454519496,library,51
6,-71.09676361239657,42.24821454519496,community center,52
6,-71.09676361239657,42.24821454519496,city hall,53
6,-71.09676361239657,42.24821454519496,place of worship,54
6,-71.09676361239657,42.24821454519496,park,55
6,-71.09676361239657,42.24821454519496,fountain,56
6,-71.09676361239657,42.24821454519496,square,57
6,-71.09676361239657,42.24821454519496,garden,58
6,-71.09676361239657,42.24821454519496,bookstore,59
6,-71.09676361239657,42.24821454519496,cafe,60
7,-71.18970226974007,42.28211073100062,library,61
7,-71.18970226974007,42.28211073100062,community center,62
7,-71.18970226974007,42.28211073100062,city hall,63
7,-71.18970226974007,42.28211073100062,place of worship,64
7,-71.18970226974007,42.28211073100062,park,65
7,-71.18970226974007,42.28211073100062,fountain,66
7,-71.18970226974007,42.28211073100062,square,67
7,-71.18970226974007,42.28211073100062,garden,68
7,-71.18970226974007,42.28211073100062,bookstore,69
7,-71.18970226974007,42.28211073100062,cafe,70
8,-71.16478822036007,42.27772933440523,library,71
8,-71.16478822036007,42.27772933440523,community center,72
8,-71.16478822036007,42.27772933440523,city hall,73
8,-71.16478822036007,42.27772933440523,place of worship,74
8,-71.16478822036007,42.27772933440523,park,75
8,-71.16478822036007,42.27772933440523,fountain,76
8,-71.16478822036007,42.27772933440523,square,77
8,-71.16478822036007,42.27772933440523,garden,78
8,-71.16478822036007,42.27772933440523,bookstore,79
8,-71.16478822036007,42.27772933440523,cafe,80
9,-71.13987768187724,42.27334363327214,library,81
9,-71.13987768187724,42.27334363327214,community center,82
9,-71.13987768187724,42.27334363327214,city hall,83
9,-71.13987768187724,42.27334363327214,place of worship,84
9,-71.13987768187724,42.27334363327214,park,85
9,-71.13987768187724,42.27334363327214,fountain,86
9,-71.13987768187724,42.27334363327214,square,87
9,-71.13987768187724,42.27334363327214,garden,88
9,-71.13987768187724,42.27334363327214,bookstore,89
9,-71.13987768187724,42.27334363327214,cafe,90
10,-71.11497065698892,42.26895362846063,library,91
10,-71.11497065698892,42.26895362846063,community center,92
10,-71.11497065698892,42.26895362846063,city hall,93
10,-71.11497065698892,42.26895362846063,place of worship,94
10,-71.11497065698892,42.26895362846063,park,95
10,-71.11497065698892,42.26895362846063,fountain,96
